path,split,speaker,gender,dialect,sentence
audio/TRAIN_DR5_MCLM0_SA1.WAV,TRAIN,MCLM0,M,DR5,SA1
audio/TRAIN_DR5_MDAS0_SA1.WAV,TRAIN,MDAS0,M,DR5,SA1
audio/TRAIN_DR5_MDHL0_SA1.WAV,TRAIN,MDHL0,M,DR5,SA1
audio/TRAIN_DR5_MDSJ0_SA1.WAV,TRAIN,MDSJ0,M,DR5,SA1
audio/TRAIN_DR5_MDWH0_SA1.WAV,TRAIN,MDWH0,M,DR5,SA1
audio/TRAIN_DR5_MEGJ0_SA1.WAV,TRAIN,MEGJ0,M,DR5,SA1
audio/TRAIN_DR5_MEWM0_SA1.WAV,TRAIN,MEWM0,M,DR5,SA1
audio/TRAIN_DR5_MFER0_SA1.WAV,TRAIN,MFER0,M,DR5,SA1
audio/TRAIN_DR5_MGES0_SA1.WAV,TRAIN,MGES0,M,DR5,SA1
audio/TRAIN_DR5_MGSH0_SA1.WAV,TRAIN,MGSH0,M,DR5,SA1
audio/TRAIN_DR5_MHIT0_SA1.WAV,TRAIN,MHIT0,M,DR5,SA1
audio/TRAIN_DR5_MHMG0_SA1.WAV,TRAIN,MHMG0,M,DR5,SA1
audio/TRAIN_DR5_MJDM0_SA1.WAV,TRAIN,MJDM0,M,DR5,SA1
audio/TRAIN_DR5_MJFH0_SA1.WAV,TRAIN,MJFH0,M,DR5,SA1
audio/TRAIN_DR5_MJPG0_SA1.WAV,TRAIN,MJPG0,M,DR5,SA1
audio/TRAIN_DR5_MJRG0_SA1.WAV,TRAIN,MJRG0,M,DR5,SA1
audio/TRAIN_DR5_MJWG0_SA1.WAV,TRAIN,MJWG0,M,DR5,SA1
audio/TRAIN_DR5_MJXA0_SA1.WAV,TRAIN,MJXA0,M,DR5,SA1
audio/TRAIN_DR5_MMAB1_SA1.WAV,TRAIN,MMAB1,M,DR5,SA1
audio/TRAIN_DR5_MMCC0_SA1.WAV,TRAIN,MMCC0,M,DR5,SA1
audio/TRAIN_DR5_MMDM1_SA1.WAV,TRAIN,MMDM1,M,DR5,SA1
audio/TRAIN_DR5_MMVP0_SA1.WAV,TRAIN,MMVP0,M,DR5,SA1
audio/TRAIN_DR5_MMWB0_SA1.WAV,TRAIN,MMWB0,M,DR5,SA1
audio/TRAIN_DR5_MPMB0_SA1.WAV,TRAIN,MPMB0,M,DR5,SA1
audio/TRAIN_DR5_MRAM0_SA1.WAV,TRAIN,MRAM0,M,DR5,SA1
audio/TRAIN_DR5_MRAV0_SA1.WAV,TRAIN,MRAV0,M,DR5,SA1
audio/TRAIN_DR5_MREW1_SA1.WAV,TRAIN,MREW1,M,DR5,SA1
audio/TRAIN_DR5_MRKM0_SA1.WAV,TRAIN,MRKM0,M,DR5,SA1
audio/TRAIN_DR5_MRLD0_SA1.WAV,TRAIN,MRLD0,M,DR5,SA1
audio/TRAIN_DR5_MRML0_SA1.WAV,TRAIN,MRML0,M,DR5,SA1
audio/TRAIN_DR5_MRVG0_SA1.WAV,TRAIN,MRVG0,M,DR5,SA1
audio/TRAIN_DR5_MSAS0_SA1.WAV,TRAIN,MSAS0,M,DR5,SA1
audio/TRAIN_DR5_MSDH0_SA1.WAV,TRAIN,MSDH0,M,DR5,SA1
audio/TRAIN_DR5_MSEM1_SA1.WAV,TRAIN,MSEM1,M,DR5,SA1
audio/TRAIN_DR5_MSRR0_SA1.WAV,TRAIN,MSRR0,M,DR5,SA1
audio/TRAIN_DR5_MTAT0_SA1.WAV,TRAIN,MTAT0,M,DR5,SA1
audio/TRAIN_DR5_MTDP0_SA1.WAV,TRAIN,MTDP0,M,DR5,SA1
audio/TRAIN_DR5_MTMT0_SA1.WAV,TRAIN,MTMT0,M,DR5,SA1
audio/TRAIN_DR5_MVLO0_SA1.WAV,TRAIN,MVLO0,M,DR5,SA1
audio/TRAIN_DR5_MWAC0_SA1.WAV,TRAIN,MWAC0,M,DR5,SA1
audio/TRAIN_DR5_MWCH0_SA1.WAV,TRAIN,MWCH0,M,DR5,SA1
audio/TRAIN_DR5_MWEM0_SA1.WAV,TRAIN,MWEM0,M,DR5,SA1
audio/TRAIN_DR5_MWSH0_SA1.WAV,TRAIN,MWSH0,M,DR5,SA1
audio/TRAIN_DR6_FAPB0_SA1.WAV,TRAIN,FAPB0,F,DR6,SA1
audio/TRAIN_DR6_FBCH0_SA1.WAV,TRAIN,FBCH0,F,DR6,SA1
audio/TRAIN_DR6_FHXS0_SA1.WAV,TRAIN,FHXS0,F,DR6,SA1
audio/TRAIN_DR6_FJDM2_SA1.WAV,TRAIN,FJDM2,F,DR6,SA1
audio/TRAIN_DR6_FKLC1_SA1.WAV,TRAIN,FKLC1,F,DR6,SA1
audio/TRAIN_DR6_FLAG0_SA1.WAV,TRAIN,FLAG0,F,DR6,SA1
audio/TRAIN_DR6_FMJU0_SA1.WAV,TRAIN,FMJU0,F,DR6,SA1
audio/TRAIN_DR6_FPAD0_SA1.WAV,TRAIN,FPAD0,F,DR6,SA1
audio/TRAIN_DR6_FRJB0_SA1.WAV,TRAIN,FRJB0,F,DR6,SA1
audio/TRAIN_DR6_FSBK0_SA1.WAV,TRAIN,FSBK0,F,DR6,SA1
audio/TRAIN_DR6_FSDJ0_SA1.WAV,TRAIN,FSDJ0,F,DR6,SA1
audio/TRAIN_DR6_FSGF0_SA1.WAV,TRAIN,FSGF0,F,DR6,SA1
audio/TRAIN_DR6_FTAJ0_SA1.WAV,TRAIN,FTAJ0,F,DR6,SA1
audio/TRAIN_DR6_MABC0_SA1.WAV,TRAIN,MABC0,M,DR6,SA1
audio/TRAIN_DR6_MAJP0_SA1.WAV,TRAIN,MAJP0,M,DR6,SA1
audio/TRAIN_DR6_MBMA1_SA1.WAV,TRAIN,MBMA1,M,DR6,SA1
audio/TRAIN_DR6_MCAE0_SA1.WAV,TRAIN,MCAE0,M,DR6,SA1
audio/TRAIN_DR6_MDRD0_SA1.WAV,TRAIN,MDRD0,M,DR6,SA1
audio/TRAIN_DR6_MEAL0_SA1.WAV,TRAIN,MEAL0,M,DR6,SA1
audio/TRAIN_DR6_MEJL0_SA1.WAV,TRAIN,MEJL0,M,DR6,SA1
audio/TRAIN_DR6_MESJ0_SA1.WAV,TRAIN,MESJ0,M,DR6,SA1
audio/TRAIN_DR6_MJRK0_SA1.WAV,TRAIN,MJRK0,M,DR6,SA1
audio/TRAIN_DR6_MKES0_SA1.WAV,TRAIN,MKES0,M,DR6,SA1
audio/TRAIN_DR6_MKLN0_SA1.WAV,TRAIN,MKLN0,M,DR6,SA1
audio/TRAIN_DR6_MMDB0_SA1.WAV,TRAIN,MMDB0,M,DR6,SA1
audio/TRAIN_DR6_MPGR1_SA1.WAV,TRAIN,MPGR1,M,DR6,SA1
audio/TRAIN_DR6_MRMB0_SA1.WAV,TRAIN,MRMB0,M,DR6,SA1
audio/TRAIN_DR6_MRXB0_SA1.WAV,TRAIN,MRXB0,M,DR6,SA1
audio/TRAIN_DR6_MSAT1_SA1.WAV,TRAIN,MSAT1,M,DR6,SA1
audio/TRAIN_DR6_MSDS0_SA1.WAV,TRAIN,MSDS0,M,DR6,SA1
audio/TRAIN_DR6_MSJK0_SA1.WAV,TRAIN,MSJK0,M,DR6,SA1
audio/TRAIN_DR6_MSMR0_SA1.WAV,TRAIN,MSMR0,M,DR6,SA1
audio/TRAIN_DR6_MSVS0_SA1.WAV,TRAIN,MSVS0,M,DR6,SA1
audio/TRAIN_DR6_MTJU0_SA1.WAV,TRAIN,MTJU0,M,DR6,SA1
audio/TRAIN_DR6_MTXS0_SA1.WAV,TRAIN,MTXS0,M,DR6,SA1
audio/TRAIN_DR7_FBLV0_SA1.WAV,TRAIN,FBLV0,F,DR7,SA1
audio/TRAIN_DR7_FCJS0_SA1.WAV,TRAIN,FCJS0,F,DR7,SA1
audio/TRAIN_DR7_FCRZ0_SA1.WAV,TRAIN,FCRZ0,F,DR7,SA1
audio/TRAIN_DR7_FJEN0_SA1.WAV,TRAIN,FJEN0,F,DR7,SA1
audio/TRAIN_DR7_FJHK0_SA1.WAV,TRAIN,FJHK0,F,DR7,SA1
audio/TRAIN_DR7_FJRP1_SA1.WAV,TRAIN,FJRP1,F,DR7,SA1
audio/TRAIN_DR7_FJSK0_SA1.WAV,TRAIN,FJSK0,F,DR7,SA1
audio/TRAIN_DR7_FKDE0_SA1.WAV,TRAIN,FKDE0,F,DR7,SA1
audio/TRAIN_DR7_FKSR0_SA1.WAV,TRAIN,FKSR0,F,DR7,SA1
audio/TRAIN_DR7_FLEH0_SA1.WAV,TRAIN,FLEH0,F,DR7,SA1
audio/TRAIN_DR7_FLET0_SA1.WAV,TRAIN,FLET0,F,DR7,SA1
audio/TRAIN_DR7_FMAH1_SA1.WAV,TRAIN,FMAH1,F,DR7,SA1
audio/TRAIN_DR7_FMKC0_SA1.WAV,TRAIN,FMKC0,F,DR7,SA1
audio/TRAIN_DR7_FPAB1_SA1.WAV,TRAIN,FPAB1,F,DR7,SA1
audio/TRAIN_DR7_FPAC0_SA1.WAV,TRAIN,FPAC0,F,DR7,SA1
audio/TRAIN_DR7_FREH0_SA1.WAV,TRAIN,FREH0,F,DR7,SA1
audio/TRAIN_DR7_FSPM0_SA1.WAV,TRAIN,FSPM0,F,DR7,SA1
audio/TRAIN_DR7_FVKB0_SA1.WAV,TRAIN,FVKB0,F,DR7,SA1
audio/TRAIN_DR7_MADD0_SA1.WAV,TRAIN,MADD0,M,DR7,SA1
audio/TRAIN_DR7_MAEO0_SA1.WAV,TRAIN,MAEO0,M,DR7,SA1
audio/TRAIN_DR7_MAFM0_SA1.WAV,TRAIN,MAFM0,M,DR7,SA1
audio/TRAIN_DR7_MBAR0_SA1.WAV,TRAIN,MBAR0,M,DR7,SA1
audio/TRAIN_DR7_MBBR0_SA1.WAV,TRAIN,MBBR0,M,DR7,SA1
audio/TRAIN_DR7_MBML0_SA1.WAV,TRAIN,MBML0,M,DR7,SA1
audio/TRAIN_DR7_MBOM0_SA1.WAV,TRAIN,MBOM0,M,DR7,SA1
audio/TRAIN_DR7_MBTH0_SA1.WAV,TRAIN,MBTH0,M,DR7,SA1
audio/TRAIN_DR7_MCLK0_SA1.WAV,TRAIN,MCLK0,M,DR7,SA1
audio/TRAIN_DR7_MCRE0_SA1.WAV,TRAIN,MCRE0,M,DR7,SA1
audio/TRAIN_DR7_MCTH0_SA1.WAV,TRAIN,MCTH0,M,DR7,SA1
audio/TRAIN_DR7_MDCM0_SA1.WAV,TRAIN,MDCM0,M,DR7,SA1
audio/TRAIN_DR7_MDED0_SA1.WAV,TRAIN,MDED0,M,DR7,SA1
audio/TRAIN_DR7_MDKS0_SA1.WAV,TRAIN,MDKS0,M,DR7,SA1
audio/TRAIN_DR7_MDLC1_SA1.WAV,TRAIN,MDLC1,M,DR7,SA1
audio/TRAIN_DR7_MDLM0_SA1.WAV,TRAIN,MDLM0,M,DR7,SA1
audio/TRAIN_DR7_MDLR0_SA1.WAV,TRAIN,MDLR0,M,DR7,SA1
audio/TRAIN_DR7_MDLR1_SA1.WAV,TRAIN,MDLR1,M,DR7,SA1
audio/TRAIN_DR7_MDPB0_SA1.WAV,TRAIN,MDPB0,M,DR7,SA1
audio/TRAIN_DR7_MFXS0_SA1.WAV,TRAIN,MFXS0,M,DR7,SA1
audio/TRAIN_DR7_MFXV0_SA1.WAV,TRAIN,MFXV0,M,DR7,SA1
audio/TRAIN_DR7_MGAK0_SA1.WAV,TRAIN,MGAK0,M,DR7,SA1
audio/TRAIN_DR7_MGAR0_SA1.WAV,TRAIN,MGAR0,M,DR7,SA1
audio/TRAIN_DR7_MGAW0_SA1.WAV,TRAIN,MGAW0,M,DR7,SA1
audio/TRAIN_DR7_MGSL0_SA1.WAV,TRAIN,MGSL0,M,DR7,SA1
audio/TRAIN_DR7_MHBS0_SA1.WAV,TRAIN,MHBS0,M,DR7,SA1
audio/TRAIN_DR7_MHXL0_SA1.WAV,TRAIN,MHXL0,M,DR7,SA1
audio/TRAIN_DR7_MJAI0_SA1.WAV,TRAIN,MJAI0,M,DR7,SA1
audio/TRAIN_DR7_MJDG0_SA1.WAV,TRAIN,MJDG0,M,DR7,SA1
audio/TRAIN_DR7_MJFR0_SA1.WAV,TRAIN,MJFR0,M,DR7,SA1
audio/TRAIN_DR7_MJJM0_SA1.WAV,TRAIN,MJJM0,M,DR7,SA1
audio/TRAIN_DR7_MJRA0_SA1.WAV,TRAIN,MJRA0,M,DR7,SA1
audio/TRAIN_DR7_MKAG0_SA1.WAV,TRAIN,MKAG0,M,DR7,SA1
audio/TRAIN_DR7_MKDB0_SA1.WAV,TRAIN,MKDB0,M,DR7,SA1
audio/TRAIN_DR7_MKLR0_SA1.WAV,TRAIN,MKLR0,M,DR7,SA1
audio/TRAIN_DR7_MMDG0_SA1.WAV,TRAIN,MMDG0,M,DR7,SA1
audio/TRAIN_DR7_MMWS1_SA1.WAV,TRAIN,MMWS1,M,DR7,SA1
audio/TRAIN_DR7_MNTW0_SA1.WAV,TRAIN,MNTW0,M,DR7,SA1
audio/TRAIN_DR7_MPAR0_SA1.WAV,TRAIN,MPAR0,M,DR7,SA1
audio/TRAIN_DR7_MPFU0_SA1.WAV,TRAIN,MPFU0,M,DR7,SA1
audio/TRAIN_DR7_MREM0_SA1.WAV,TRAIN,MREM0,M,DR7,SA1
audio/TRAIN_DR7_MRLJ1_SA1.WAV,TRAIN,MRLJ1,M,DR7,SA1
audio/TRAIN_DR7_MRMG0_SA1.WAV,TRAIN,MRMG0,M,DR7,SA1
audio/TRAIN_DR7_MRMH0_SA1.WAV,TRAIN,MRMH0,M,DR7,SA1
audio/TRAIN_DR7_MRPC1_SA1.WAV,TRAIN,MRPC1,M,DR7,SA1
audio/TRAIN_DR7_MSAH1_SA1.WAV,TRAIN,MSAH1,M,DR7,SA1
audio/TRAIN_DR7_MSDB0_SA1.WAV,TRAIN,MSDB0,M,DR7,SA1
audio/TRAIN_DR7_MSES0_SA1.WAV,TRAIN,MSES0,M,DR7,SA1
audio/TRAIN_DR7_MTAB0_SA1.WAV,TRAIN,MTAB0,M,DR7,SA1
audio/TRAIN_DR7_MTER0_SA1.WAV,TRAIN,MTER0,M,DR7,SA1
audio/TRAIN_DR7_MTKD0_SA1.WAV,TRAIN,MTKD0,M,DR7,SA1
audio/TRAIN_DR7_MTLC0_SA1.WAV,TRAIN,MTLC0,M,DR7,SA1
audio/TRAIN_DR7_MTML0_SA1.WAV,TRAIN,MTML0,M,DR7,SA1
audio/TRAIN_DR7_MTMN0_SA1.WAV,TRAIN,MTMN0,M,DR7,SA1
audio/TRAIN_DR7_MTPR0_SA1.WAV,TRAIN,MTPR0,M,DR7,SA1
audio/TRAIN_DR7_MTWH1_SA1.WAV,TRAIN,MTWH1,M,DR7,SA1
audio/TRAIN_DR7_MVRW0_SA1.WAV,TRAIN,MVRW0,M,DR7,SA1
audio/TRAIN_DR7_MWRE0_SA1.WAV,TRAIN,MWRE0,M,DR7,SA1
audio/TRAIN_DR7_MWRP0_SA1.WAV,TRAIN,MWRP0,M,DR7,SA1
audio/TRAIN_DR8_FBCG1_SA1.WAV,TRAIN,FBCG1,F,DR8,SA1
audio/TRAIN_DR8_FCEG0_SA1.WAV,TRAIN,FCEG0,F,DR8,SA1
audio/TRAIN_DR8_FCLT0_SA1.WAV,TRAIN,FCLT0,F,DR8,SA1
audio/TRAIN_DR8_FJRB0_SA1.WAV,TRAIN,FJRB0,F,DR8,SA1
audio/TRAIN_DR8_FKLH0_SA1.WAV,TRAIN,FKLH0,F,DR8,SA1
audio/TRAIN_DR8_FMBG0_SA1.WAV,TRAIN,FMBG0,F,DR8,SA1
audio/TRAIN_DR8_FNKL0_SA1.WAV,TRAIN,FNKL0,F,DR8,SA1
audio/TRAIN_DR8_FPLS0_SA1.WAV,TRAIN,FPLS0,F,DR8,SA1
audio/TRAIN_DR8_MBCG0_SA1.WAV,TRAIN,MBCG0,M,DR8,SA1
audio/TRAIN_DR8_MBSB0_SA1.WAV,TRAIN,MBSB0,M,DR8,SA1
audio/TRAIN_DR8_MCXM0_SA1.WAV,TRAIN,MCXM0,M,DR8,SA1
audio/TRAIN_DR8_MEJS0_SA1.WAV,TRAIN,MEJS0,M,DR8,SA1
audio/TRAIN_DR8_MKDD0_SA1.WAV,TRAIN,MKDD0,M,DR8,SA1
audio/TRAIN_DR8_MKRG0_SA1.WAV,TRAIN,MKRG0,M,DR8,SA1
audio/TRAIN_DR8_MMEA0_SA1.WAV,TRAIN,MMEA0,M,DR8,SA1
audio/TRAIN_DR8_MMLM0_SA1.WAV,TRAIN,MMLM0,M,DR8,SA1
audio/TRAIN_DR8_MMPM0_SA1.WAV,TRAIN,MMPM0,M,DR8,SA1
audio/TRAIN_DR8_MMWS0_SA1.WAV,TRAIN,MMWS0,M,DR8,SA1
audio/TRAIN_DR8_MRDM0_SA1.WAV,TRAIN,MRDM0,M,DR8,SA1
audio/TRAIN_DR8_MRLK0_SA1.WAV,TRAIN,MRLK0,M,DR8,SA1
audio/TRAIN_DR8_MRRE0_SA1.WAV,TRAIN,MRRE0,M,DR8,SA1
audio/TRAIN_DR8_MTCS0_SA1.WAV,TRAIN,MTCS0,M,DR8,SA1
audio/TEST_DR1_FAKS0_SA1.WAV,TEST,FAKS0,F,DR1,SA1
audio/TEST_DR1_FDAC1_SA1.WAV,TEST,FDAC1,F,DR1,SA1
audio/TEST_DR1_FELC0_SA1.WAV,TEST,FELC0,F,DR1,SA1
audio/TEST_DR1_FJEM0_SA1.WAV,TEST,FJEM0,F,DR1,SA1
audio/TEST_DR1_MDAB0_SA1.WAV,TEST,MDAB0,M,DR1,SA1
audio/TEST_DR1_MJSW0_SA1.WAV,TEST,MJSW0,M,DR1,SA1
audio/TEST_DR1_MREB0_SA1.WAV,TEST,MREB0,M,DR1,SA1
audio/TEST_DR1_MRJO0_SA1.WAV,TEST,MRJO0,M,DR1,SA1
audio/TEST_DR1_MSJS1_SA1.WAV,TEST,MSJS1,M,DR1,SA1
audio/TEST_DR1_MSTK0_SA1.WAV,TEST,MSTK0,M,DR1,SA1
audio/TEST_DR1_MWBT0_SA1.WAV,TEST,MWBT0,M,DR1,SA1
audio/TEST_DR2_FCMR0_SA1.WAV,TEST,FCMR0,F,DR2,SA1
audio/TEST_DR2_FDRD1_SA1.WAV,TEST,FDRD1,F,DR2,SA1
audio/TEST_DR2_FJAS0_SA1.WAV,TEST,FJAS0,F,DR2,SA1
audio/TEST_DR2_FJRE0_SA1.WAV,TEST,FJRE0,F,DR2,SA1
audio/TEST_DR2_FJWB0_SA1.WAV,TEST,FJWB0,F,DR2,SA1
audio/TEST_DR2_FPAS0_SA1.WAV,TEST,FPAS0,F,DR2,SA1
audio/TEST_DR2_FRAM1_SA1.WAV,TEST,FRAM1,F,DR2,SA1
audio/TEST_DR2_FSLB1_SA1.WAV,TEST,FSLB1,F,DR2,SA1
audio/TEST_DR2_MABW0_SA1.WAV,TEST,MABW0,M,DR2,SA1
audio/TEST_DR2_MBJK0_SA1.WAV,TEST,MBJK0,M,DR2,SA1
audio/TEST_DR2_MCCS0_SA1.WAV,TEST,MCCS0,M,DR2,SA1
audio/TEST_DR2_MCEM0_SA1.WAV,TEST,MCEM0,M,DR2,SA1
audio/TEST_DR2_MDBB0_SA1.WAV,TEST,MDBB0,M,DR2,SA1
audio/TEST_DR2_MDLD0_SA1.WAV,TEST,MDLD0,M,DR2,SA1
audio/TEST_DR2_MGWT0_SA1.WAV,TEST,MGWT0,M,DR2,SA1
audio/TEST_DR2_MJAR0_SA1.WAV,TEST,MJAR0,M,DR2,SA1
audio/TEST_DR2_MMDB1_SA1.WAV,TEST,MMDB1,M,DR2,SA1
audio/TEST_DR2_MMDM2_SA1.WAV,TEST,MMDM2,M,DR2,SA1
audio/TEST_DR2_MPDF0_SA1.WAV,TEST,MPDF0,M,DR2,SA1
audio/TEST_DR2_MPGL0_SA1.WAV,TEST,MPGL0,M,DR2,SA1
audio/TEST_DR2_MRCZ0_SA1.WAV,TEST,MRCZ0,M,DR2,SA1
audio/TEST_DR2_MRGG0_SA1.WAV,TEST,MRGG0,M,DR2,SA1
audio/TEST_DR2_MTAS1_SA1.WAV,TEST,MTAS1,M,DR2,SA1
audio/TEST_DR2_MTMR0_SA1.WAV,TEST,MTMR0,M,DR2,SA1
audio/TEST_DR2_MWEW0_SA1.WAV,TEST,MWEW0,M,DR2,SA1
audio/TEST_DR2_MWVW0_SA1.WAV,TEST,MWVW0,M,DR2,SA1
audio/TEST_DR3_FCMH0_SA1.WAV,TEST,FCMH0,F,DR3,SA1
audio/TEST_DR3_FKMS0_SA1.WAV,TEST,FKMS0,F,DR3,SA1
audio/TEST_DR3_FPKT0_SA1.WAV,TEST,FPKT0,F,DR3,SA1
audio/TEST_DR3_MBDG0_SA1.WAV,TEST,MBDG0,M,DR3,SA1
audio/TEST_DR3_MBWM0_SA1.WAV,TEST,MBWM0,M,DR3,SA1
audio/TEST_DR3_MCSH0_SA1.WAV,TEST,MCSH0,M,DR3,SA1
audio/TEST_DR3_MCTW0_SA1.WAV,TEST,MCTW0,M,DR3,SA1
audio/TEST_DR3_MGJF0_SA1.WAV,TEST,MGJF0,M,DR3,SA1
audio/TEST_DR3_MGLB0_SA1.WAV,TEST,MGLB0,M,DR3,SA1
audio/TEST_DR3_MHPG0_SA1.WAV,TEST,MHPG0,M,DR3,SA1
audio/TEST_DR3_MJBR0_SA1.WAV,TEST,MJBR0,M,DR3,SA1
audio/TEST_DR3_MJES0_SA1.WAV,TEST,MJES0,M,DR3,SA1
audio/TEST_DR3_MJJG0_SA1.WAV,TEST,MJJG0,M,DR3,SA1
audio/TEST_DR3_MJMP0_SA1.WAV,TEST,MJMP0,M,DR3,SA1
audio/TEST_DR3_MJVW0_SA1.WAV,TEST,MJVW0,M,DR3,SA1
audio/TEST_DR3_MKCH0_SA1.WAV,TEST,MKCH0,M,DR3,SA1
audio/TEST_DR3_MLNT0_SA1.WAV,TEST,MLNT0,M,DR3,SA1
audio/TEST_DR3_MMAB0_SA1.WAV,TEST,MMAB0,M,DR3,SA1
audio/TEST_DR3_MMDH0_SA1.WAV,TEST,MMDH0,M,DR3,SA1
audio/TEST_DR3_MMJR0_SA1.WAV,TEST,MMJR0,M,DR3,SA1
audio/TEST_DR3_MMWH0_SA1.WAV,TEST,MMWH0,M,DR3,SA1
audio/TEST_DR3_MRTK0_SA1.WAV,TEST,MRTK0,M,DR3,SA1
audio/TEST_DR3_MTAA0_SA1.WAV,TEST,MTAA0,M,DR3,SA1
audio/TEST_DR3_MTDT0_SA1.WAV,TEST,MTDT0,M,DR3,SA1
audio/TEST_DR3_MTHC0_SA1.WAV,TEST,MTHC0,M,DR3,SA1
audio/TEST_DR3_MWJG0_SA1.WAV,TEST,MWJG0,M,DR3,SA1
audio/TEST_DR4_FADG0_SA1.WAV,TEST,FADG0,F,DR4,SA1
audio/TEST_DR4_FCFT0_SA1.WAV,TEST,FCFT0,F,DR4,SA1
audio/TEST_DR4_FCRH0_SA1.WAV,TEST,FCRH0,F,DR4,SA1
audio/TEST_DR4_FDMS0_SA1.WAV,TEST,FDMS0,F,DR4,SA1
audio/TEST_DR4_FEDW0_SA1.WAV,TEST,FEDW0,F,DR4,SA1
audio/TEST_DR4_FGJD0_SA1.WAV,TEST,FGJD0,F,DR4,SA1
audio/TEST_DR4_FJLM0_SA1.WAV,TEST,FJLM0,F,DR4,SA1
audio/TEST_DR4_FJMG0_SA1.WAV,TEST,FJMG0,F,DR4,SA1
audio/TEST_DR4_FLBW0_SA1.WAV,TEST,FLBW0,F,DR4,SA1
audio/TEST_DR4_FLKD0_SA1.WAV,TEST,FLKD0,F,DR4,SA1
audio/TEST_DR4_FMAF0_SA1.WAV,TEST,FMAF0,F,DR4,SA1
audio/TEST_DR4_FMCM0_SA1.WAV,TEST,FMCM0,F,DR4,SA1
audio/TEST_DR4_FNMR0_SA1.WAV,TEST,FNMR0,F,DR4,SA1
audio/TEST_DR4_FREW0_SA1.WAV,TEST,FREW0,F,DR4,SA1
audio/TEST_DR4_FRNG0_SA1.WAV,TEST,FRNG0,F,DR4,SA1
audio/TEST_DR4_FSEM0_SA1.WAV,TEST,FSEM0,F,DR4,SA1
audio/TEST_DR4_MBNS0_SA1.WAV,TEST,MBNS0,M,DR4,SA1
audio/TEST_DR4_MDLS0_SA1.WAV,TEST,MDLS0,M,DR4,SA1
audio/TEST_DR4_MDRM0_SA1.WAV,TEST,MDRM0,M,DR4,SA1
audio/TEST_DR4_MGMM0_SA1.WAV,TEST,MGMM0,M,DR4,SA1
audio/TEST_DR4_MJDM1_SA1.WAV,TEST,MJDM1,M,DR4,SA1
audio/TEST_DR4_MJRF0_SA1.WAV,TEST,MJRF0,M,DR4,SA1
audio/TEST_DR4_MKCL0_SA1.WAV,TEST,MKCL0,M,DR4,SA1
audio/TEST_DR4_MLJB0_SA1.WAV,TEST,MLJB0,M,DR4,SA1
audio/TEST_DR4_MLLL0_SA1.WAV,TEST,MLLL0,M,DR4,SA1
audio/TEST_DR4_MPCS0_SA1.WAV,TEST,MPCS0,M,DR4,SA1
audio/TEST_DR4_MPLB0_SA1.WAV,TEST,MPLB0,M,DR4,SA1
audio/TEST_DR4_MPWM0_SA1.WAV,TEST,MPWM0,M,DR4,SA1
audio/TEST_DR4_MRKO0_SA1.WAV,TEST,MRKO0,M,DR4,SA1
audio/TEST_DR4_MROA0_SA1.WAV,TEST,MROA0,M,DR4,SA1
audio/TEST_DR4_MTEB0_SA1.WAV,TEST,MTEB0,M,DR4,SA1
audio/TEST_DR4_MTLS0_SA1.WAV,TEST,MTLS0,M,DR4,SA1
audio/TEST_DR5_FASW0_SA1.WAV,TEST,FASW0,F,DR5,SA1
audio/TEST_DR5_FAWF0_SA1.WAV,TEST,FAWF0,F,DR5,SA1
audio/TEST_DR5_FCAL1_SA1.WAV,TEST,FCAL1,F,DR5,SA1
audio/TEST_DR5_FGMD0_SA1.WAV,TEST,FGMD0,F,DR5,SA1
audio/TEST_DR5_FHES0_SA1.WAV,TEST,FHES0,F,DR5,SA1
audio/TEST_DR5_FHEW0_SA1.WAV,TEST,FHEW0,F,DR5,SA1
audio/TEST_DR5_FJCS0_SA1.WAV,TEST,FJCS0,F,DR5,SA1
audio/TEST_DR5_FJSA0_SA1.WAV,TEST,FJSA0,F,DR5,SA1
audio/TEST_DR5_FMAH0_SA1.WAV,TEST,FMAH0,F,DR5,SA1
audio/TEST_DR5_FNLP0_SA1.WAV,TEST,FNLP0,F,DR5,SA1
audio/TEST_DR5_FUTB0_SA1.WAV,TEST,FUTB0,F,DR5,SA1
audio/TEST_DR5_MAHH0_SA1.WAV,TEST,MAHH0,M,DR5,SA1
audio/TEST_DR5_MBPM0_SA1.WAV,TEST,MBPM0,M,DR5,SA1
audio/TEST_DR5_MCMB0_SA1.WAV,TEST,MCMB0,M,DR5,SA1
audio/TEST_DR5_MCRC0_SA1.WAV,TEST,MCRC0,M,DR5,SA1
audio/TEST_DR5_MCTT0_SA1.WAV,TEST,MCTT0,M,DR5,SA1
audio/TEST_DR5_MDAC2_SA1.WAV,TEST,MDAC2,M,DR5,SA1
audio/TEST_DR5_MDRB0_SA1.WAV,TEST,MDRB0,M,DR5,SA1
audio/TEST_DR5_MDWA0_SA1.WAV,TEST,MDWA0,M,DR5,SA1
audio/TEST_DR5_MDWK0_SA1.WAV,TEST,MDWK0,M,DR5,SA1
audio/TEST_DR5_MFGK0_SA1.WAV,TEST,MFGK0,M,DR5,SA1
audio/TEST_DR5_MKLT0_SA1.WAV,TEST,MKLT0,M,DR5,SA1
audio/TEST_DR5_MLIH0_SA1.WAV,TEST,MLIH0,M,DR5,SA1
